pid,url,title,petitioner,suburb,close_date,signatures,status,active_transport_any,cycling,pedestrian,traffic_calming,speed_limit,pedestrian_crossing,road_safety,active_transport_general,parking,traffic_congestion,road_upgrade,public_transport,parks_green_space,trees_vegetation,flooding_drainage,development_planning,community_facilities,dogs_animals,noise_amenity,petition_body_excerpt,council_response_excerpt
107,https://epetitions.brisbane.qld.gov.au/petition/view/pid/107,Objection to Scott Street Precinct Plan,Jarrad Gray,Kedron,"Thu, 25 Jul 2013",18,closed,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,"After raising this issue with the Lord Mayor, this matter is now submitted as a petition so fellow neighbours can support this objection. The Lord Mayor has been requested to reconsider the proposed plan for traffic calming measures to be carried out in Strathmore Street, Kedron , as part of the Scott Street Precinct Plan, and that proper consultation be undertaken. Contrary to the advice received","Strathmore Street is a District Access Road and provides access to neighbourhood access roads, allowing for the movement of people and goods within and through suburbs, and access to local streets. Roads of this nature are expected to carry traffic volumes of between 3000 to 10,000 vehicles per day."
108,https://epetitions.brisbane.qld.gov.au/petition/view/pid/108,Sewerage Ellen Grove,Sharon Timms,Ellen Grove,"Wed, 31 Jul 2013",28,closed,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,"Considine Street, Ellen Grove has a four lane highway and a railway line on one side of the street and acreage on the other. The residents of this acreage would like to move on due to the increased traffic and highway noise, which has changed the area. These residents have no street lighting, no kerb and channeling, no footpaths, and a street that is crumbling and floods every time it storms. Coun",Dear Ms Timms Petition Reference: CA13/541829 Thank you for your petition requesting that Council bring forward the sewerage main that is planned for Ellen Grove be brought forward. Your petition was presented to Council at its meeting of 6 August 2013 by Councillor Milton Dick and has been forwarde
109,https://epetitions.brisbane.qld.gov.au/petition/view/pid/109,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
110,https://epetitions.brisbane.qld.gov.au/petition/view/pid/110,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
111,https://epetitions.brisbane.qld.gov.au/petition/view/pid/111,Anti-jump fences at Kangaroo Point,Tamara Cramp,Boronia Heights,"Thu, 10 Oct 2013",154,closed,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,"Residents, I would like draw you to the attention of my brother Landon Robert Ong . On Wednesday night, 3 July 2013, Landon went to Kangaroo Point to clear his head. Landon never came home again. I believe that Landon had decided to go to Kangaroo Point as he had done in the past with his girlfriend at the time and our father when we were young. He knew the area as we had spent many weekends rock ",
112,https://epetitions.brisbane.qld.gov.au/petition/view/pid/112,Extend the Deagon skate park,Ruben Jones,Sandgate,"Thu, 10 Oct 2013",276,closed,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,"Deagon skate park is a much-loved and utilised facility by the youth of the Deagon Ward, as well as visitors to our district. It has created a hub for the youth community to get together and enjoy their pursuit of extreme sports, as well as fostering good support networks for these youths who are not drawn to your usual team sports. The skate park's popularity has meant that the facility is now of",
113,https://epetitions.brisbane.qld.gov.au/petition/view/pid/113,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
114,https://epetitions.brisbane.qld.gov.au/petition/view/pid/114,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
115,https://epetitions.brisbane.qld.gov.au/petition/view/pid/115,Not allow 300m square subdivisions in Wynnum Manly Ward or Brisbane,Mr Peter Cumming,Wynnum,"Mon, 29 Jul 2013",0,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Residents draw to the attention of the Lord Mayor Graham Quirk to not change the current City Plan in relation to small lot developments The residents of Brisbane set out below call upon Lord Mayor Graham Quirk and the Brisbane City Council to not allow tiny 300 square metre (12 perch) subdivisions within 200 metres of shops in the low density residential zone under the new city plan. The petition,
116,https://epetitions.brisbane.qld.gov.au/petition/view/pid/116,KOOKABURRA QUEENS SUPPORT,Jim Kelly,Albion,"Sun, 25 Jan 2015",96,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The Kookaburra Queens are famous Brisbane Icons, built in Brisbane for World Expo 88. Much renovation work has been done. We need support for future renovation, tourism and berthing. Commercial boats have been moved several times since 2004, as urban renewal continues, the boats have no secure tenure, we need this for business plans and forward planning. The petitioners request: 1. A permanent Tou","Dear Petitioners, Your petition has been investigated and it was considered by Council at its meeting held on 7 June 2016. It was decided that the petitioners be advised of the information below. Council will continue to work with key stakeholders as we investigate solutions to address the petitione"
117,https://epetitions.brisbane.qld.gov.au/petition/view/pid/117,Save the RSPCA site at Fairfield,Nicole Johnston,Fairfield,"Mon, 30 Sep 2013",692,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"In August 2011 Brisbane City Council, including the current and former Lord Mayors, unanimously agreed to acquire the old RSPCA site for community parkland and sporting purposes. In March 2013, the relevant State Minister, Tim Mander , confirmed that 3300sqm of the site would be given in Trust to Council. To date this transfer has not occurred. We the undersigned, call on Brisbane City Council to ",
118,https://epetitions.brisbane.qld.gov.au/petition/view/pid/118,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
119,https://epetitions.brisbane.qld.gov.au/petition/view/pid/119,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
120,https://epetitions.brisbane.qld.gov.au/petition/view/pid/120,George St Separated Bike Lanes,Donald Campbell,New Farm,"Fri, 01 Nov 2013",180,closed,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Residents draw to the attention of Brisbane City Council the hostile nature of the Brisbane CBD to the needs of cyclists. While the CBD is skirted by the Riverside, Botanic and Bicentennial Bikeways the current nature of CBD streets are quite hostile to cycling for anyone accessing a building within the centre of the CBD. While in 2009 this was improved upon by reducing the CBD speed limit down to",
121,https://epetitions.brisbane.qld.gov.au/petition/view/pid/121,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
122,https://epetitions.brisbane.qld.gov.au/petition/view/pid/122,Petition Against Pay For Parking,Helen Abrahams,Woolloongabba,"Tue, 15 Oct 2013",372,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,We call on the Lord Mayor to remove the $10 charge for resident and visitor parking permits. As residents living on streets within Traffic Areas we are obligated to apply to Council for a residential parking permit if we have a need to park on the street or we have visitors who also need to park in our street. We already face difficulties finding a kerbside parking space due to the visitors to our,
123,https://epetitions.brisbane.qld.gov.au/petition/view/pid/123,Residential Parking Permit Charge,Margaret Ridley,Paddington,"Wed, 30 Oct 2013",107,closed,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,We draw the attention of the Lord Mayor to the inequities associated with the $10 charge for resident and visitor parking permits. The residents around Lang Park Stadium suffer significant inconvenience due to traffic disruptions and parking restrictions on event days. We are now being required to pay for this inconvenience. The imposition of this charge is inequitable because (1) this proposal wa,
124,https://epetitions.brisbane.qld.gov.au/petition/view/pid/124,We need a local plan for The Gap,Christopher Taylor,The Gap,"Thu, 28 Nov 2013",714,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,"As one of only a handful of areas in Brisbane without a Local Plan, there is nothing that specifically preserves the existing character and density of our suburb or to specifically preserve our beautiful bushland and waterways. The recent approval of a six story apartment tower in Glen Affric Street and the approval of 20 townhouses on Mt Nebo Road, backing onto the D'Aguilar Ranges National Park,",
125,https://epetitions.brisbane.qld.gov.au/petition/view/pid/125,Sell go cards on BCC buses rather than paper tickets,Simon Lovell,Annerley,"Fri, 08 Nov 2013",14,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Paper tickets are currently extortionately expensive and the selling of them slows down buses. The petitioners therefore request that go cards be sold on BCC buses, rather than paper tickets. Petitions",
